gvkey,year,quarter,n_rows
29282,2021,1,1
29282,2021,2,1
29282,2021,3,1
29282,2021,4,1
29282,2022,1,1
29282,2022,2,1
292825,2020,1,1
292825,2020,3,1
292825,2020,4,1
292825,2021,1,1
292825,2021,2,1
292825,2021,3,1
292825,2021,4,1
292825,2022,1,1
292854,2020,1,1
292854,2020,3,1
292854,2021,1,1
292854,2021,3,1
292854,2022,1,1
29286,2020,1,1
29286,2020,2,1
29286,2020,3,1
29286,2020,4,1
29286,2021,1,1
29286,2021,2,1
29286,2021,3,1
29286,2021,4,1
29286,2022,1,1
292861,2020,2,1
292861,2020,3,1
292861,2020,4,1
292861,2021,1,1
292861,2021,3,1
292861,2021,4,1
292861,2022,1,1
292880,2020,1,1
292880,2020,2,1
292880,2020,3,1
292880,2020,4,1
292896,2020,1,1
292896,2020,2,1
292896,2020,3,1
292896,2020,4,1
292896,2021,1,1
292896,2021,2,1
292896,2021,3,1
292896,2021,4,1
292896,2022,1,1
292896,2022,2,1
29293,2020,3,1
292936,2020,2,1
292936,2021,2,1
293070,2020,1,1
293070,2020,2,1
293070,2020,4,1
293070,2021,1,1
293070,2021,2,1
293070,2021,3,1
293070,2021,4,1
293070,2022,1,1
293079,2020,1,1
293079,2021,1,1
293079,2021,2,1
293079,2021,3,1
293079,2022,1,1
293095,2020,1,1
293095,2020,2,1
293095,2020,3,1
293095,2020,4,1
293095,2021,1,1
293095,2021,3,1
293095,2021,4,1
293095,2022,1,1
293095,2022,2,1
293130,2020,1,1
293130,2020,3,1
293130,2020,4,1
293130,2021,1,1
293130,2021,3,1
293130,2021,4,1
293130,2022,1,1
293143,2020,1,1
293143,2020,2,1
293143,2020,3,1
293143,2020,4,1
293143,2021,1,1
293143,2021,3,1
293143,2021,4,1
293143,2022,1,1
293177,2020,1,1
293177,2020,2,1
293177,2020,3,1
293177,2020,4,1
293177,2021,1,1
293177,2021,2,1
293177,2021,3,1
293177,2021,4,1
293177,2022,1,1
293177,2022,2,1
293245,2020,3,1
293245,2020,4,1
293245,2021,1,1
293245,2021,3,1
293245,2021,4,1
293245,2022,1,1
293250,2020,1,1
293250,2020,3,1
293250,2020,4,1
293250,2021,1,1
293250,2021,3,1
293250,2021,4,1
293250,2022,1,1
293280,2020,1,1
293280,2020,2,1
293280,2021,3,1
293280,2021,4,1
293280,2022,2,1
293284,2020,3,1
29332,2020,3,1
293399,2020,1,1
293399,2020,2,1
293399,2020,3,1
293399,2020,4,1
293399,2021,1,1
293399,2021,2,1
293399,2021,3,1
293399,2021,4,1
293399,2022,1,1
293399,2022,2,1
2934,2020,1,1
2934,2020,2,1
2934,2020,3,1
2934,2020,4,1
2934,2021,1,1
2934,2021,2,1
2934,2021,3,1
2934,2021,4,1
2934,2022,1,1
293527,2020,1,1
293527,2020,2,1
293527,2020,3,1
293527,2020,4,1
293527,2021,1,1
293527,2021,3,1
293527,2021,4,1
293527,2022,1,1
293530,2020,2,1
293530,2020,3,1
293530,2020,4,1
293530,2021,1,1
293530,2021,2,1
293530,2021,3,1
293530,2021,4,1
293530,2022,1,1
293549,2020,1,1
293549,2020,2,1
293549,2020,3,1
293549,2020,4,1
293549,2021,1,1
293549,2021,2,1
293549,2021,3,1
293549,2021,4,1
293549,2022,1,1
293579,2020,1,1
293579,2020,2,1
293579,2020,3,1
293579,2020,4,1
293579,2021,1,1
293579,2021,2,1
293579,2021,3,1
293579,2021,4,1
293579,2022,1,1
293579,2022,2,1
29359,2020,1,1
29359,2020,2,1
29359,2020,3,1
29359,2020,4,1
29359,2021,1,1
29359,2021,2,1
29359,2021,3,1
29359,2021,4,1
29359,2022,1,1
29359,2022,2,1
293684,2020,1,1
293684,2020,2,1
293684,2020,3,1
293684,2020,4,1
293684,2021,1,1
293684,2021,2,1
293684,2021,3,1
293684,2021,4,1
293684,2022,1,1
293684,2022,2,1
293692,2020,1,1
293692,2020,2,1
293692,2020,3,1
293692,2020,4,1
293692,2021,1,1
293692,2021,2,1
293692,2021,3,1
293692,2021,4,1
293692,2022,1,1
293692,2022,2,1
293697,2021,4,1
293697,2022,2,1
293699,2020,1,1
293699,2020,2,1
293699,2020,3,1
293699,2020,4,1
293699,2021,1,1
293699,2021,2,1
293699,2021,3,1
293699,2021,4,1
293699,2022,1,1
293713,2020,1,1
293713,2020,2,1
293713,2020,3,1
293713,2020,4,1
293713,2021,1,1
293713,2021,2,1
293713,2021,3,1
293713,2021,4,1
293713,2022,1,1
293716,2020,1,1
293716,2020,2,1
293716,2020,3,1
293716,2020,4,1
293716,2021,1,1
293716,2021,3,1
293716,2021,4,1
293716,2022,1,1
29375,2020,1,1
29375,2020,2,1
29375,2020,3,1
29375,2020,4,1
29375,2021,1,1
29375,2021,2,1
29375,2021,3,1
29375,2021,4,1
29375,2022,1,1
29375,2022,2,1
293771,2020,1,1
293771,2020,3,1
293771,2021,1,1
293771,2021,3,1
293771,2022,1,1
29378,2020,1,1
29378,2020,2,1
29378,2020,3,1
29378,2020,4,1
29378,2021,1,1
29378,2021,2,1
29378,2021,3,1
29378,2021,4,1
29378,2022,1,1
293794,2020,1,1
293794,2020,2,1
293794,2020,3,1
293794,2021,1,1
293794,2021,2,1
293794,2021,3,1
293794,2021,4,1
293794,2022,1,1
293794,2022,2,1
293796,2020,1,1
293796,2020,2,1
293796,2020,3,1
293796,2021,1,1
293796,2021,2,1
293796,2021,3,1
293796,2021,4,1
293796,2022,1,1
29382,2020,1,1
29382,2020,2,1
29382,2020,3,1
29382,2020,4,1
29382,2021,1,1
29382,2021,2,1
29382,2021,3,1
29382,2021,4,1
29382,2022,1,1
29382,2022,2,1
293849,2020,1,1
293849,2020,2,1
293849,2020,3,1
293849,2020,4,1
293849,2021,1,1
293849,2021,2,1
293849,2021,3,1
293849,2021,4,1
293849,2022,1,1
29389,2020,1,1
29389,2020,2,1
29389,2020,3,1
29389,2020,4,1
29389,2021,1,1
29389,2021,2,1
29389,2021,3,1
29389,2021,4,1
29389,2022,1,1
293919,2020,1,1
293919,2020,2,1
293919,2020,3,1
293919,2020,4,1
293919,2021,1,1
293919,2021,2,1
29392,2020,1,1
29392,2020,2,1
29392,2020,3,1
29392,2020,4,1
29392,2021,1,1
29392,2021,2,1
29392,2021,3,1
29392,2021,4,1
29392,2022,1,1
29392,2022,2,1
293933,2020,1,1
293933,2020,2,1
293933,2020,3,1
293933,2020,4,1
293933,2021,1,1
293933,2021,2,1
293933,2021,3,1
293933,2021,4,1
293933,2022,1,1
293955,2020,1,1
293955,2020,2,1
293955,2020,3,1
293955,2020,4,1
293955,2021,1,1
293955,2021,2,1
293955,2021,3,1
293955,2021,4,1
293955,2022,1,1
293996,2020,1,1
293996,2020,2,1
293996,2020,4,1
293996,2021,1,1
293996,2021,2,1
293996,2021,3,1
293996,2021,4,1
293996,2022,1,1
2940,2020,1,1
2940,2020,2,1
2940,2020,3,1
2940,2020,4,1
2940,2021,1,1
294057,2021,3,1
294057,2021,4,1
294057,2022,1,1
294064,2020,1,1
294064,2020,3,1
294064,2020,4,1
294064,2021,1,1
294064,2021,2,1
294064,2021,3,1
294064,2021,4,1
294064,2022,1,1
294078,2020,1,1
294078,2021,3,1
294078,2021,4,1
294120,2020,1,1
294120,2020,2,1
294120,2020,4,1
294120,2021,1,1
294120,2021,2,1
294120,2021,3,1
294120,2021,4,1
294132,2020,1,1
294132,2020,2,1
294132,2020,3,1
294132,2021,1,1
294132,2021,3,1
294132,2021,4,1
294132,2022,1,1
294132,2022,2,1
294151,2020,1,1
294151,2020,2,1
294151,2020,3,1
294151,2020,4,1
294151,2021,1,1
294151,2021,2,1
294151,2021,3,1
294151,2021,4,1
294151,2022,1,1
294151,2022,2,1
294163,2020,1,1
294163,2020,2,1
294163,2020,3,1
294163,2020,4,1
294163,2021,1,1
294163,2021,2,1
294163,2021,3,1
294163,2021,4,1
294163,2022,1,1
294167,2020,1,1
294167,2020,2,1
294167,2020,3,1
294167,2020,4,1
29418,2020,1,1
29418,2020,2,1
29418,2020,3,1
29418,2020,4,1
29418,2021,1,1
29418,2021,2,1
29418,2021,3,1
29418,2021,4,1
29418,2022,1,1
294183,2020,1,1
294183,2020,3,1
294183,2020,4,1
294183,2021,1,1
294183,2021,2,1
294183,2021,3,1
294183,2022,1,1
294183,2022,2,1
2942,2020,1,1
2942,2020,2,1
2942,2020,3,1
2942,2020,4,1
2942,2021,1,1
294217,2020,1,1
294217,2020,2,1
294217,2020,3,1
294217,2020,4,1
294217,2021,1,1
294217,2021,2,1
294217,2021,3,1
294217,2021,4,1
294217,2022,1,1
294217,2022,2,1
294220,2020,1,1
294220,2020,2,1
294225,2020,1,1
294225,2020,2,1
294225,2020,3,1
294225,2020,4,1
294225,2021,1,1
294225,2021,2,1
294225,2021,3,1
294225,2021,4,1
294225,2022,1,1
294225,2022,2,1
294236,2020,1,1
294236,2020,3,1
294236,2021,1,1
294236,2021,3,1
294236,2022,1,1
294240,2020,1,1
294240,2020,3,1
294240,2020,4,1
294240,2021,1,1
294240,2021,3,1
294240,2021,4,1
294240,2022,1,1
294240,2022,2,1
294266,2021,3,1
294271,2020,1,1
294271,2020,2,1
294271,2020,3,1
294271,2020,4,1
294271,2021,1,1
294271,2021,2,1
294271,2021,3,1
294271,2021,4,1
294271,2022,1,1
294273,2020,1,1
294273,2020,2,1
294273,2020,3,1
294273,2020,4,1
294273,2021,1,1
294273,2021,2,1
294273,2021,3,1
294273,2021,4,1
294273,2022,1,1
294281,2020,1,1
294281,2020,3,1
294281,2021,1,1
294281,2021,3,1
294281,2022,1,1
294282,2020,2,1
294282,2020,3,1
294282,2021,1,1
294282,2021,3,1
294282,2022,1,1
294314,2020,1,1
294314,2020,2,1
294314,2020,3,1
294314,2020,4,1
294314,2021,1,1
294314,2021,2,1
294314,2021,3,1
294314,2021,4,1
294314,2022,1,1
294314,2022,2,1
294350,2020,1,1
294350,2020,2,1
294350,2020,3,1
294350,2020,4,1
294350,2021,1,1
294350,2021,2,1
294350,2021,3,1
294350,2021,4,1
294350,2022,1,1
294350,2022,2,1
294355,2021,3,1
294355,2021,4,1
294355,2022,1,1
294367,2021,4,1
294367,2022,2,1
29441,2020,2,1
29441,2021,1,1
29441,2021,2,1
29441,2021,4,1
294422,2020,1,1
294422,2020,2,1
294422,2020,3,1
294422,2020,4,1
294422,2021,3,1
294422,2021,4,1
294422,2022,1,1
294452,2020,1,1
294452,2020,2,1
294452,2020,3,1
294452,2020,4,1
294452,2021,1,1
294452,2021,2,1
294452,2021,4,1
294452,2022,1,1
294452,2022,2,1
294455,2021,1,1
294455,2021,3,1
294463,2020,1,1
294463,2020,2,1
294463,2020,4,1
294463,2021,2,1
294463,2022,1,1
29449,2020,2,1
29449,2021,2,1
294508,2020,1,1
294508,2020,2,1
294508,2020,3,1
294508,2020,4,1
294508,2021,1,1
294508,2021,2,1
294508,2021,3,1
294508,2021,4,1
294508,2022,1,1
294508,2022,2,1
294524,2020,1,1
294524,2020,2,1
294524,2020,3,1
294524,2020,4,1
294524,2021,1,1
294524,2021,2,1
294524,2021,3,1
294524,2021,4,1
294524,2022,1,1
294524,2022,2,1
294528,2020,2,1
294528,2020,4,1
294528,2021,2,1
294528,2021,4,1
29453,2020,1,1
29453,2020,2,1
29453,2020,3,1
29453,2020,4,1
29453,2021,1,1
29453,2021,2,1
29453,2021,3,1
29453,2021,4,1
29453,2022,1,1
294563,2021,2,1
294563,2021,3,1
294563,2021,4,1
294563,2022,1,1
294564,2020,1,1
294564,2020,2,1
294564,2020,3,1
294564,2021,1,1
294564,2021,2,1
294564,2021,3,1
294564,2021,4,1
294564,2022,1,1
294569,2020,2,1
294569,2020,4,1
294572,2020,4,1
294572,2021,3,1
294572,2022,1,1
294611,2020,1,1
294611,2020,2,1
294611,2020,3,1
294611,2020,4,1
294611,2021,1,1
294611,2021,2,1
294611,2021,3,1
294611,2021,4,1
294611,2022,1,1
294629,2022,1,1
294656,2022,1,1
294685,2020,1,1
294685,2020,2,1
294685,2020,3,1
294685,2020,4,1
294685,2021,1,1
294685,2021,2,1
294685,2021,3,1
294685,2021,4,1
294721,2020,1,1
294721,2020,2,1
294721,2020,3,1
294721,2020,4,1
294721,2021,1,1
294721,2021,2,1
294721,2021,3,1
294721,2021,4,1
294721,2022,1,1
294721,2022,2,1
294747,2020,2,1
294747,2021,2,1
29476,2020,1,1
29476,2020,2,1
29476,2020,3,1
29476,2020,4,1
29476,2021,1,1
29476,2021,2,1
29476,2021,3,1
29476,2021,4,1
29476,2022,1,1
29476,2022,2,1
294764,2020,1,1
294764,2020,2,1
294764,2020,3,1
294764,2020,4,1
294764,2021,1,1
294764,2021,2,1
294764,2021,3,1
294764,2021,4,1
294764,2022,1,1
294764,2022,2,1
29478,2020,1,1
29478,2020,2,1
29478,2020,3,1
29478,2020,4,1
29478,2021,1,1
29478,2021,2,1
29478,2021,3,1
29478,2021,4,1
29478,2022,1,1
294788,2020,1,1
294788,2020,2,1
294788,2020,3,1
294788,2020,4,1
294788,2021,1,1
294788,2021,2,1
294788,2021,3,1
294788,2021,4,1
294788,2022,1,1
294789,2020,3,1
294789,2021,3,1
294789,2022,1,1
294795,2020,1,1
294795,2020,2,1
294795,2020,4,1
294795,2021,1,1
294795,2021,2,1
294795,2021,4,1
294795,2022,2,1
294805,2020,1,1
294805,2020,2,1
294805,2020,3,1
294805,2020,4,1
294805,2021,1,1
294805,2021,2,1
294805,2021,3,1
294805,2021,4,1
294805,2022,1,1
294807,2020,1,1
294807,2020,2,1
294807,2020,3,1
294807,2020,4,1
294807,2021,1,1
294807,2021,2,1
294807,2021,3,1
294807,2021,4,1
294807,2022,1,1
294807,2022,2,1
294831,2020,2,1
294831,2021,1,1
294831,2021,2,1
294831,2021,3,1
294831,2022,1,1
294873,2020,1,1
294873,2020,2,1
294873,2020,3,1
294873,2021,1,1
294873,2021,2,1
294873,2021,3,1
294873,2022,1,1
294925,2021,2,1
294925,2021,3,1
294925,2021,4,1
294941,2020,1,1
294941,2020,2,1
294941,2020,4,1
294941,2021,3,1
294966,2020,2,1
294966,2020,3,1
294966,2020,4,1
294966,2021,2,1
294966,2021,3,1
294966,2021,4,1
294966,2022,1,1
294971,2020,1,1
294971,2020,2,1
294971,2020,3,1
294971,2021,1,1
294971,2021,3,1
294971,2021,4,1
294971,2022,1,1
294998,2020,3,1
294998,2020,4,1
294998,2021,4,1
295053,2020,1,1
295053,2020,2,1
295053,2021,2,1
295058,2021,1,1
295058,2021,3,1
295058,2022,1,1
295079,2020,1,1
295079,2020,2,1
295079,2020,3,1
295079,2020,4,1
295079,2021,1,1
295079,2021,2,1
295079,2021,3,1
295079,2021,4,1
295079,2022,1,1
295113,2020,1,1
295113,2020,2,1
295113,2020,3,1
295113,2020,4,1
295113,2021,1,1
295113,2021,3,1
295113,2021,4,1
295113,2022,1,1
29517,2020,1,1
29517,2020,2,1
29517,2020,3,1
29517,2020,4,1
29517,2021,1,1
29517,2021,2,1
29517,2021,3,1
29517,2021,4,1
29517,2022,1,1
29517,2022,2,1
29524,2020,1,1
29524,2020,2,1
29524,2020,3,1
29524,2020,4,1
29524,2021,1,1
29524,2021,2,1
29524,2021,3,1
29524,2021,4,1
29524,2022,1,1
29524,2022,2,1
295264,2020,2,1
295264,2020,3,1
295264,2020,4,1
295264,2021,1,1
295264,2021,2,1
295264,2021,3,1
295264,2021,4,1
295264,2022,1,1
295264,2022,2,1
295269,2021,2,1
295269,2021,3,1
295269,2021,4,1
295269,2022,1,1
295289,2020,1,1
295289,2020,2,1
295289,2020,3,1
295289,2021,2,1
295289,2021,3,1
295289,2021,4,1
295289,2022,1,1
295315,2020,2,1
295315,2020,3,1
295315,2020,4,1
295315,2021,1,1
295315,2021,2,1
295315,2021,3,1
29536,2021,2,1
295362,2020,1,1
295362,2020,2,1
295362,2020,3,1
295362,2020,4,1
295362,2021,2,1
295366,2022,1,1
29537,2020,1,1
29537,2020,2,1
29537,2020,3,1
29537,2020,4,1
29537,2021,1,1
29537,2021,2,1
29537,2021,3,1
29537,2021,4,1
29537,2022,1,1
29537,2022,2,1
295421,2020,1,1
295421,2020,2,1
295421,2020,3,1
295421,2020,4,1
295421,2021,1,1
295421,2021,2,1
295421,2021,3,1
295421,2021,4,1
295421,2022,1,1
295449,2020,1,1
295449,2020,3,1
295449,2021,1,1
295449,2022,1,1
295487,2020,2,1
295487,2020,3,1
295487,2021,1,1
295487,2021,3,1
295487,2022,1,1
29552,2020,1,1
29552,2020,2,1
29552,2020,3,1
29552,2020,4,1
29552,2021,1,1
29552,2021,2,1
29552,2021,3,1
29552,2021,4,1
29552,2022,1,1
295526,2020,1,1
295526,2020,2,1
295526,2020,3,1
295526,2020,4,1
295526,2021,1,1
295526,2021,2,1
295526,2021,3,1
295526,2021,4,1
295526,2022,1,1
295526,2022,2,1
295566,2020,1,1
295566,2020,2,1
29558,2021,1,1
295588,2020,4,1
295608,2020,1,1
295608,2020,2,1
295608,2020,3,1
295608,2020,4,1
295608,2021,1,1
295608,2021,2,1
295608,2021,3,1
295608,2021,4,1
295608,2022,1,1
295610,2020,1,1
295610,2020,3,1
295610,2020,4,1
295610,2021,1,1
295610,2021,2,1
295610,2021,3,1
295610,2021,4,1
295610,2022,1,1
29563,2021,1,1
29563,2022,1,1
295635,2020,1,1
295635,2020,3,1
295635,2020,4,1
295635,2021,1,1
295635,2021,2,1
295635,2021,3,1
295635,2021,4,1
295635,2022,1,1
295638,2020,1,1
295638,2020,2,1
295638,2020,3,1
295638,2020,4,1
295638,2021,1,1
295638,2021,2,1
295638,2021,3,1
295638,2021,4,1
295638,2022,1,1
295651,2020,2,1
295651,2020,4,1
295651,2021,2,1
295651,2021,4,1
295651,2022,2,1
295654,2020,1,1
295654,2020,2,1
295654,2020,3,1
295654,2020,4,1
295654,2021,1,1
295654,2021,2,1
295654,2021,3,1
295654,2021,4,1
295654,2022,1,1
295654,2022,2,1
295682,2020,1,1
295682,2020,2,1
295682,2020,3,1
295682,2020,4,1
295682,2021,1,1
295682,2021,2,1
295682,2021,3,1
295682,2021,4,1
295682,2022,1,1
295682,2022,2,1
295685,2020,1,1
295685,2020,3,1
295685,2020,4,1
295685,2021,1,1
295685,2021,2,1
295685,2021,3,1
295685,2021,4,1
29569,2020,2,1
29569,2020,3,1
29569,2020,4,1
29569,2021,1,1
29569,2021,2,1
29569,2021,3,1
29569,2021,4,1
29569,2022,1,1
29569,2022,2,1
295709,2020,4,1
295709,2021,2,1
295715,2020,1,1
295715,2020,3,1
295715,2020,4,1
295715,2021,1,1
295715,2021,2,1
295715,2021,3,1
295715,2021,4,1
295715,2022,1,1
295723,2020,1,1
295723,2020,2,1
295723,2020,3,1
295723,2020,4,1
295723,2021,1,1
295723,2021,2,1
295723,2021,3,1
295723,2022,1,1
295735,2020,1,1
295735,2020,3,1
295735,2021,1,1
295735,2021,3,1
295735,2021,4,1
295735,2022,1,1
295749,2021,4,1
295749,2022,1,1
295756,2020,1,1
295756,2020,3,1
295756,2021,1,1
29576,2020,2,1
29576,2021,2,1
295761,2020,3,1
295761,2020,4,1
295761,2021,2,1
295761,2021,3,1
295778,2020,3,1
295778,2020,4,1
295778,2021,1,1
295778,2021,2,1
295778,2021,3,1
295778,2021,4,1
295778,2022,1,1
295786,2020,1,1
295786,2020,2,1
295786,2020,3,1
295786,2020,4,1
295786,2021,1,1
295786,2021,2,1
295786,2021,3,1
295786,2021,4,1
295786,2022,1,1
295786,2022,2,1
295796,2020,1,1
295796,2020,3,1
295796,2021,1,1
295796,2021,3,1
295796,2022,1,1
295802,2020,1,1
295802,2020,2,1
295802,2020,3,1
295802,2020,4,1
295802,2021,1,1
295802,2021,2,1
295802,2021,3,1
295802,2021,4,1
295806,2020,2,1
295806,2020,3,1
295806,2020,4,1
295806,2021,1,1
295806,2021,2,1
295806,2021,3,1
295806,2021,4,1
295806,2022,1,1
295891,2020,1,1
295891,2020,2,1
295891,2020,3,1
295891,2020,4,1
295891,2021,1,1
295891,2021,2,1
295891,2021,3,1
295891,2021,4,1
295891,2022,1,1
295910,2020,1,1
295910,2020,3,1
295910,2020,4,1
295910,2021,1,1
295910,2021,2,1
295910,2021,3,1
295910,2021,4,1
295910,2022,1,1
295913,2020,1,1
295913,2020,3,1
295913,2021,2,1
295913,2022,1,1
295917,2020,1,1
295917,2020,2,1
295917,2020,3,1
295917,2020,4,1
295917,2021,1,1
295917,2021,2,1
295917,2021,3,1
295917,2021,4,1
295917,2022,1,1
295942,2021,3,1
295951,2020,1,1
295951,2020,2,1
295951,2020,3,1
295951,2020,4,1
295951,2021,1,1
295951,2021,2,1
295951,2021,3,1
295951,2021,4,1
295951,2022,1,1
295966,2020,1,1
295966,2020,2,1
295966,2020,3,1
295966,2020,4,1
295966,2021,1,1
295966,2021,2,1
295966,2021,3,1
295966,2021,4,1
295966,2022,1,1
295966,2022,2,1
295967,2020,1,1
295967,2020,2,1
295967,2020,3,1
295967,2020,4,1
295967,2021,4,1
295969,2020,1,1
295969,2020,2,1
295969,2020,3,1
295969,2020,4,1
295969,2021,1,1
295969,2021,2,1
295969,2021,3,1
295969,2021,4,1
295969,2022,1,1
2960,2020,1,1
2960,2020,2,1
2960,2020,3,1
2960,2020,4,1
2960,2021,1,1
2960,2021,2,1
2960,2021,3,1
2960,2021,4,1
2960,2022,1,1
2960,2022,2,1
296000,2020,3,1
296000,2020,4,1
296000,2021,1,1
296000,2022,1,1
29609,2020,1,1
29609,2020,2,1
29609,2020,3,1
29609,2020,4,1
29609,2021,1,1
29609,2021,2,1
29609,2021,3,1
29609,2021,4,1
29609,2022,1,1
29609,2022,2,1
296091,2020,1,1
296091,2020,2,1
296091,2020,3,1
296091,2020,4,1
296091,2021,1,1
296091,2021,2,1
296091,2021,3,1
296091,2021,4,1
296091,2022,1,1
296091,2022,2,1
296108,2020,1,1
296108,2020,2,1
296108,2020,3,1
296108,2021,1,1
296108,2021,2,1
296108,2021,3,1
296108,2022,1,1
296108,2022,2,1
29621,2020,3,1
296246,2022,1,1
296254,2020,3,1
296254,2020,4,1
296254,2021,1,1
296254,2021,3,1
296254,2021,4,1
296254,2022,1,1
296270,2020,1,1
296270,2020,2,1
296270,2020,3,1
296270,2020,4,1
296270,2021,1,1
296270,2021,2,1
296270,2021,3,1
296270,2021,4,1
296270,2022,1,1
296270,2022,2,1
296280,2020,1,1
296280,2020,3,1
296280,2020,4,1
296280,2021,1,1
296280,2021,3,1
296280,2021,4,1
296280,2022,1,1
296288,2020,1,1
296288,2020,2,1
296289,2020,1,1
296289,2020,3,1
296289,2020,4,1
296289,2021,1,1
296289,2021,3,1
296289,2021,4,1
296289,2022,1,1
29629,2020,1,1
29629,2020,2,1
29629,2020,3,1
29629,2021,1,1
29629,2022,1,1
29629,2022,2,1
296309,2020,1,1
296309,2020,3,1
296309,2021,1,1
296309,2021,3,1
296309,2022,1,1
296330,2020,1,1
29636,2020,3,1
29636,2020,4,1
29636,2021,1,1
29636,2021,3,1
29636,2022,1,1
296426,2020,1,1
296426,2020,2,1
296426,2020,3,1
296426,2020,4,1
296426,2021,1,1
296426,2021,2,1
296426,2021,3,1
296426,2021,4,1
296426,2022,1,1
296432,2020,1,1
296432,2020,2,1
296432,2020,3,1
296458,2020,1,1
296458,2020,2,1
296458,2020,3,1
296458,2020,4,1
296458,2021,1,1
296458,2021,3,1
296458,2021,4,1
296458,2022,1,1
296458,2022,2,1
29649,2020,1,1
29649,2020,2,1
29649,2020,3,1
29649,2020,4,1
29649,2021,1,1
29649,2021,2,1
29649,2021,3,1
29649,2021,4,1
29649,2022,1,1
29649,2022,2,1
296539,2020,1,1
296539,2020,2,1
296539,2020,3,1
296539,2020,4,1
296539,2021,1,1
296539,2021,2,1
296539,2021,3,1
296539,2021,4,1
296539,2022,1,1
296539,2022,2,1
296546,2020,1,1
296546,2020,2,1
296546,2020,3,1
296546,2020,4,1
296546,2021,1,1
296546,2021,3,1
296546,2021,4,1
296546,2022,1,1
296546,2022,2,1
296577,2020,1,1
296577,2020,2,1
296577,2020,3,1
296577,2020,4,1
296577,2021,1,1
296577,2021,2,1
296577,2021,3,1
296577,2021,4,1
296577,2022,1,1
296577,2022,2,1
296578,2021,3,1
296578,2021,4,1
296603,2021,3,1
296603,2022,1,1
296608,2021,2,1
296608,2021,3,1
296608,2021,4,1
296655,2021,3,1
296655,2021,4,1
296655,2022,1,1
296655,2022,2,1
296657,2022,1,1
29666,2020,1,1
29666,2020,2,1
29666,2020,3,1
29666,2020,4,1
29666,2021,1,1
29666,2021,2,1
29666,2021,3,1
29666,2021,4,1
29666,2022,1,1
296665,2020,1,1
296665,2020,2,1
296665,2020,3,1
296665,2020,4,1
296665,2021,1,1
296665,2021,2,1
296665,2021,3,1
296665,2021,4,1
296677,2021,3,1
296677,2021,4,1
296677,2022,1,1
296697,2020,1,1
296697,2020,2,1
296697,2020,3,1
296697,2020,4,1
296697,2021,1,1
296697,2021,2,1
296697,2021,3,1
296697,2021,4,1
296697,2022,1,1
296697,2022,2,1
29670,2020,1,1
29670,2020,2,1
29670,2020,3,1
29670,2021,1,1
29670,2021,2,1
29670,2021,3,1
29670,2021,4,1
296738,2020,1,1
296738,2020,2,1
296738,2020,3,1
296738,2020,4,1
296738,2021,1,1
296738,2021,2,1
296738,2021,3,1
296738,2021,4,1
296738,2022,1,1
296740,2020,1,1
296740,2020,3,1
296740,2020,4,1
296740,2021,1,1
296740,2021,3,1
296740,2021,4,1
296740,2022,1,1
296762,2020,1,1
296762,2020,2,1
296762,2020,3,1
296762,2020,4,1
296762,2021,1,1
296762,2021,2,1
296762,2021,3,1
296762,2021,4,1
2968,2020,1,1
2968,2020,2,1
2968,2020,3,1
2968,2020,4,1
2968,2021,1,1
2968,2021,2,1
2968,2021,3,1
2968,2022,1,1
2968,2022,2,1
29680,2020,1,1
29680,2020,2,1
29680,2020,3,1
29680,2020,4,1
29680,2021,1,1
29680,2021,2,1
29680,2021,3,1
29680,2021,4,1
29680,2022,1,1
29680,2022,2,1
296812,2020,1,1
296812,2020,2,1
296812,2020,3,1
296812,2020,4,1
296812,2021,2,1
296812,2021,3,1
296812,2021,4,1
296812,2022,1,1
29684,2020,1,1
29684,2020,2,1
29684,2020,3,1
29684,2020,4,1
29684,2021,1,1
29684,2021,2,1
29684,2021,3,1
29684,2021,4,1
29684,2022,1,1
29684,2022,2,1
29687,2020,1,1
29687,2020,2,1
29687,2020,3,1
29687,2020,4,1
29687,2021,1,1
29687,2021,2,1
29687,2021,3,1
29687,2021,4,1
29687,2022,1,1
29687,2022,2,1
296885,2020,1,1
296885,2020,2,1
296885,2020,3,1
296885,2020,4,1
296885,2021,1,1
296885,2021,2,1
296885,2021,3,1
296885,2021,4,1
296885,2022,1,1
296900,2020,2,1
296900,2020,3,1
296900,2020,4,1
296900,2021,1,1
296900,2021,2,1
296900,2021,3,1
296900,2021,4,1
296900,2022,1,1
296961,2020,1,1
296961,2020,3,1
296961,2021,2,1
296961,2021,3,1
296961,2021,4,1
296961,2022,1,1
296962,2020,1,1
296962,2021,1,1
296962,2021,3,1
297003,2020,1,1
297003,2020,2,1
297003,2020,3,1
297003,2020,4,1
297003,2021,1,1
297003,2021,2,1
297003,2021,3,1
297003,2021,4,1
297003,2022,1,1
29705,2020,2,1
29705,2020,4,1
29705,2021,2,1
29705,2021,4,1
297094,2020,3,1
297101,2020,1,1
297101,2020,3,1
297101,2021,1,1
297101,2021,3,1
297101,2022,1,1
297130,2020,1,1
297130,2020,2,1
297130,2020,3,1
297130,2020,4,1
297130,2021,1,1
297130,2021,2,1
297130,2021,3,1
297130,2022,1,1
297130,2022,2,1
297134,2022,1,1
297142,2021,2,1
297142,2021,3,1
297142,2021,4,1
29718,2020,1,1
29718,2020,3,1
29718,2021,1,1
