gvkey,date,year,quarter,transcriptid,sentence,label,semantic_score,source_method
232623,2021-08-11,2021,3,2373553.0,"And this systems approach to biologics, starting with the machine learning, J.HAL solution and going to a full commercial manufacturing solution that we call J.POD, is what Evotec is bringing to this lane of the Autobahn, Just-Evotec Biologics.If you go forward to Page 23, this is a reminder of our strategy.",adoption,0.28124705,bert_classifier_chatgpt_annotations
232623,2021-08-11,2021,3,2373553.0,"So the first one, so what are some of the trends you are seeing in the AI-based drug discovery and how Evotec is positioned to capture those trends?",adoption,0.21953885,bert_classifier_chatgpt_annotations
232623,2021-08-11,2021,3,2373553.0,"When it comes to artificial intelligence and machine learning, let me highlight first that we are probably the platform in the industry that does not only apply machine learning in small molecules, but we apply machine learning and AI in biologics, small molecule cell therapies and gene therapies.",hype,0.3552526,bert_classifier_chatgpt_annotations
232623,2021-08-11,2021,3,2373553.0,The third element when it comes to AI and machine learning is it's a productivity tool that should guide us to more precision.,adoption,0.3702035,bert_classifier_chatgpt_annotations
232623,2021-08-11,2021,3,2373553.0,"And with this, AI and machine learning is for us in -- fully integrated idea and vision and is probably best exemplified by the number of young data scientists and biologists who are at the same time data scientists, that we have brought on our platform.",hype,0.3950146,bert_classifier_chatgpt_annotations
232623,2021-08-11,2021,3,2373553.0,"And the future of drug discovery will be AI and prediction driven, and that's what we see in every process that Evotec is applying.",irrelevant,0.3552587,bert_classifier_chatgpt_annotations
144396,2021-05-05,2021,2,2313456.0,"As John pointed out, the investments that we've made in digital advertising, data mining, proprietary technology that Cross Country now has that allows us to use artificial intelligence and machine learning to do candidate matching to open jobs, all of those things are leading to a significantly more productive company.",risk,0.26841536,bert_classifier_chatgpt_annotations
033759,2021-02-02,2021,1,2188949.0,"Specifically, a platform that delivers broad asset coverage, accurate results and predictive analytics to help our customers understand and address the most critical vulnerabilities within their compute environments.",risk,0.41963518,bert_classifier_chatgpt_annotations
033759,2021-02-02,2021,1,2188949.0,"So additional investment to secure the increasingly complex attack surface via our cloud-based predictive analytics approach, is anticipated in 2021 to extend our market leadership.",risk,0.51066077,bert_classifier_chatgpt_annotations
006774,2020-10-20,2020,4,2113619.0,"We want to lead the acceleration of 21st technology -- century technologies into the national defense space, not just by doing it ourselves but by teaming with commercial industry and things like AI and 5G, edge computing, autonomy, additive manufacturing, et cetera.",innovation,0.32258797,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"We are broadening the scope of capabilities and customer offerings, and we are eager to deploy the advances we're achieving in artificial intelligence, machine vision and autonomy across our newly expanded product line.",adoption,0.36925188,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"We are broadening the scope of capabilities and customer offerings, and we are eager to deploy the advances we're achieving in artificial intelligence, machine vision and autonomy across our newly expanded product line.",adoption,0.36925188,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"We are broadening the scope of capabilities and customer offerings, and we are eager to deploy the advances we're achieving in artificial intelligence, machine vision and autonomy across our newly expanded product line.",adoption,0.36925188,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"We are broadening the scope of capabilities and customer offerings, and we are eager to deploy the advances we're achieving in artificial intelligence, machine vision and autonomy across our newly expanded product line.",adoption,0.36925188,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"All of that, coupled with AI and machine learning and autonomy algorithms is going to deliver tremendous value to our stakeholders, both customers, shareholders and employees.",risk,0.36390147,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"All of that, coupled with AI and machine learning and autonomy algorithms is going to deliver tremendous value to our stakeholders, both customers, shareholders and employees.",risk,0.36390147,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"For our customers to have systems that are interoperable, integrated, that they work together on multi-domains in a distributed fashion with AI, and it is going to be an incredibly attractive and desired capability in the long run.",adoption,0.36057118,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"For our customers to have systems that are interoperable, integrated, that they work together on multi-domains in a distributed fashion with AI, and it is going to be an incredibly attractive and desired capability in the long run.",adoption,0.36057118,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"All of that, coupled with AI and machine learning and autonomy algorithms is going to deliver tremendous value to our stakeholders, both customers, shareholders and employees.",risk,0.36390147,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"All of that, coupled with AI and machine learning and autonomy algorithms is going to deliver tremendous value to our stakeholders, both customers, shareholders and employees.",risk,0.36390147,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"For our customers to have systems that are interoperable, integrated, that they work together on multi-domains in a distributed fashion with AI, and it is going to be an incredibly attractive and desired capability in the long run.",adoption,0.36057118,bert_classifier_chatgpt_annotations
176362,2021-01-13,2021,1,2171680.0,"For our customers to have systems that are interoperable, integrated, that they work together on multi-domains in a distributed fashion with AI, and it is going to be an incredibly attractive and desired capability in the long run.",adoption,0.36057118,bert_classifier_chatgpt_annotations
013721,2020-11-05,2020,4,2132277.0,"Last quarter, I previewed our latest diagnostics innovation, VetScan Imagyst, which features a cloud-based artificial intelligence platform.",adoption,0.26910213,bert_classifier_chatgpt_annotations
013721,2020-11-05,2020,4,2132277.0,"As you know, the first indication for the Imagyst, which is an AI-driven diagnostic, is in fecal.",adoption,0.16260867,bert_classifier_chatgpt_annotations
230556,2020-03-05,2020,1,1930763.0,"You might remember that we find exponential technology, let's say, offering, which for us is everything around DLT, artificial intelligence, blockchain, and we have reached our own guidance.",hype,0.21935645,bert_classifier_chatgpt_annotations
230556,2020-03-05,2020,1,1930763.0,"So yes, technologies like artificial intelligence or blockchain besides cloud are part of our 30% portion of revenues with exponential technologies.",irrelevant,0.17178851,bert_classifier_chatgpt_annotations
230556,2020-03-05,2020,1,1930763.0,"That is the combined number, of which, for sure, AI, blockchain are the smaller numbers because cloud is the more bigger number.",irrelevant,0.11948193,bert_classifier_chatgpt_annotations
230556,2020-03-05,2020,1,1930763.0,But we have implemented already quite some interesting artificial intelligence solutions.,irrelevant,0.30092806,bert_classifier_chatgpt_annotations
230556,2020-03-05,2020,1,1930763.0,"For example, we built an antifraud solution for insurance companies based on machine learning, artificial intelligence in Italy.",risk,0.33213216,bert_classifier_chatgpt_annotations
